0,266666666667|1,0|0,421052631579
0,25|0,818181818182|0,382978723404
0,186046511628|1,0|0,313725490196
0,148148148148|0,4|0,216216216216
0,122448979592|1,0|0,218181818182
0,127659574468|1,0|0,22641509434
0,131578947368|0,666666666667|0,21978021978
0,1|1,0|0,181818181818
0,0888888888889|1,0|0,163265306122
0,078431372549|1,0|0,145454545455
0,0588235294118|1,0|0,111111111111
0,0816326530612|1,0|0,150943396226
0,0952380952381|1,0|0,173913043478
0,108695652174|1,0|0,196078431373
0,078431372549|1,0|0,145454545455
0,0851063829787|1,0|0,156862745098
0,0833333333333|1,0|0,153846153846
0,0566037735849|1,0|0,107142857143
0,103448275862|0,5|0,171428571429
0,0816326530612|1,0|0,150943396226
0,0416666666667|0,666666666667|0,078431372549
0,0833333333333|1,0|0,153846153846
0,0625|1,0|0,117647058824
0,0588235294118|1,0|0,111111111111
0,0588235294118|1,0|0,111111111111
0,176470588235|0,5|0,260869565217
0,0408163265306|0,666666666667|0,0769230769231
0,15|1,0|0,260869565217
0,0666666666667|1,0|0,125
0,0588235294118|1,0|0,111111111111
0,166666666667|1,0|0,285714285714
0,0566037735849|1,0|0,107142857143
0,0882352941176|1,0|0,162162162162
0,0606060606061|1,0|0,114285714286
0,075|1,0|0,139534883721
0,0697674418605|1,0|0,130434782609
0,0588235294118|1,0|0,111111111111
0,0833333333333|1,0|0,153846153846
