0.0,0.0,-3.24074074074
0.0,0.0,0.0
0.0,0.0,-8.92857142857
0.0,0.0,2.77777777778
0.0,0.0,1.85185185185
0.0,0.0,1.92307692308
-1.42108547152e-14,-1.42108547152e-14,0.0
0.0,0.0,1.85185185185
0.0,0.0,0.0
0.0,0.0,1.85185185185
0.0,0.0,8.0
0.0,0.0,1.92307692308
0.0,0.0,2.22222222222
-50.0,-50.0,2.0
0.0,0.0,1.85185185185
0.0,0.0,0.0
0.0,0.0,1.96078431373
0.0,0.0,1.81818181818
0.0,0.0,-19.5402298851
0.0,0.0,-20.5
-1.42108547152e-14,-1.42108547152e-14,2.0
0.0,0.0,1.96078431373
0.0,0.0,10.8695652174
0.0,0.0,1.88679245283
0.0,0.0,1.88679245283
0.0,0.0,4.54545454545
-1.42108547152e-14,-1.42108547152e-14,1.96078431373
-100.0,-100.0,-100.0
0.0,0.0,4.34782608696
0.0,0.0,1.88679245283
0.0,0.0,-19.2307692308
0.0,0.0,1.81818181818
0.0,0.0,2.77777777778
0.0,0.0,2.94117647059
0.0,0.0,2.38095238095
0.0,0.0,2.22222222222
0.0,0.0,1.88679245283
0.0,0.0,2.63157894737
